1 	 396.0	 203.0	 
2 	 366.0	 187.0	 
3 	 385.0	 113.0	 
4 	 376.0	 163.0	 
5 	 389.0	 234.0	 
6 	 347.0	 208.0	 
7 	 390.0	 281.0	 
8 	 355.0	 266.0	 
9 	 359.0	 176.0	 
10 	 323.0	 149.0	 
11 	 296.0	 170.0	 
12 	 322.0	 205.0	 
13 	 319.0	 168.0	 
14 	 358.0	 152.0	 
15 	 411.0	 234.0	 
16 	 267.0	 152.0	 
17 	 222.0	 152.0	 
18 	 386.0	 209.0	 
19 	 333.0	 163.0	 
20 	 363.0	 265.0	 
21 	 357.0	 202.0	 
22 	 382.0	 137.0	 
23 	 329.0	 97.0	 
24 	 393.0	 195.0	 
25 	 380.0	 63.0	 
26 	 375.0	 114.0	 
27 	 345.0	 102.0	 
28 	 331.0	 121.0	 
29 	 360.0	 131.0	 
30 	 404.0	 244.0	 
31 	 378.0	 173.0	 
32 	 398.0	 284.0	 
33 	 346.0	 2.0	 
34 	 331.0	 145.0	 
35 	 390.0	 400.0	 
36 	 223.0	 144.0	 
37 	 344.0	 219.0	 
38 	 394.0	 211.0	 
39 	 314.0	 201.0	 
40 	 354.0	 2.0	 
