1 	 136.0	 94.0	 
2 	 48.0	 140.0	 
3 	 152.0	 208.0	 
4 	 102.0	 77.0	 
5 	 48.0	 154.0	 
6 	 198.0	 179.0	 
7 	 209.0	 106.0	 
8 	 62.0	 174.0	 
9 	 130.0	 210.0	 
10 	 100.0	 69.0	 
11 	 138.0	 82.0	 
12 	 157.0	 40.0	 
13 	 148.0	 28.0	 
14 	 155.0	 107.0	 
15 	 149.0	 41.0	 
16 	 66.0	 58.0	 
17 	 201.0	 102.0	 
18 	 80.0	 209.0	 
19 	 196.0	 137.0	 
20 	 201.0	 113.0	 
21 	 165.0	 194.0	 
22 	 182.0	 161.0	 
23 	 77.0	 151.0	 
24 	 137.0	 104.0	 
25 	 109.0	 189.0	 
26 	 66.0	 18.0	 
27 	 79.0	 193.0	 
28 	 126.0	 123.0	 
29 	 110.0	 135.0	 
30 	 44.0	 168.0	 
31 	 102.0	 170.0	 
32 	 171.0	 177.0	 
33 	 72.0	 68.0	 
34 	 187.0	 2.0	 
35 	 188.0	 146.0	 
36 	 201.0	 129.0	 
37 	 157.0	 115.0	 
38 	 163.0	 106.0	 
39 	 156.0	 28.0	 
40 	 128.0	 95.0	 
