1 	 136.0	 95.0	 
2 	 117.0	 123.0	 
3 	 196.0	 138.0	 
4 	 150.0	 207.0	 
5 	 127.0	 129.0	 
6 	 49.0	 142.0	 
7 	 139.0	 81.0	 
8 	 197.0	 125.0	 
9 	 202.0	 101.0	 
10 	 198.0	 180.0	 
11 	 148.0	 41.0	 
12 	 168.0	 134.0	 
13 	 208.0	 109.0	 
14 	 128.0	 232.0	 
15 	 62.0	 174.0	 
16 	 157.0	 40.0	 
17 	 63.0	 16.0	 
18 	 146.0	 30.0	 
19 	 148.0	 126.0	 
20 	 182.0	 161.0	 
21 	 77.0	 151.0	 
22 	 101.0	 170.0	 
23 	 200.0	 109.0	 
24 	 154.0	 26.0	 
25 	 2.0	 147.0	 
26 	 111.0	 166.0	 
27 	 196.0	 172.0	 
28 	 243.0	 2.0	 
29 	 105.0	 180.0	 
30 	 165.0	 193.0	 
31 	 188.0	 2.0	 
32 	 86.0	 243.0	 
33 	 43.0	 168.0	 
34 	 210.0	 101.0	 
35 	 109.0	 126.0	 
36 	 105.0	 81.0	 
37 	 86.0	 197.0	 
38 	 180.0	 2.0	 
39 	 251.0	 2.0	 
40 	 150.0	 220.0	 
