1 	 135.0	 95.0	 
2 	 88.0	 200.0	 
3 	 152.0	 207.0	 
4 	 139.0	 82.0	 
5 	 49.0	 142.0	 
6 	 63.0	 175.0	 
7 	 203.0	 102.0	 
8 	 207.0	 110.0	 
9 	 197.0	 138.0	 
10 	 183.0	 171.0	 
11 	 133.0	 204.0	 
12 	 151.0	 27.0	 
13 	 198.0	 178.0	 
14 	 63.0	 16.0	 
15 	 160.0	 100.0	 
16 	 78.0	 151.0	 
17 	 141.0	 62.0	 
18 	 183.0	 159.0	 
19 	 124.0	 161.0	 
20 	 45.0	 166.0	 
21 	 147.0	 40.0	 
22 	 159.0	 40.0	 
23 	 187.0	 143.0	 
24 	 165.0	 192.0	 
25 	 183.0	 151.0	 
26 	 67.0	 158.0	 
27 	 187.0	 2.0	 
28 	 108.0	 130.0	 
29 	 136.0	 155.0	 
30 	 152.0	 100.0	 
31 	 199.0	 110.0	 
32 	 51.0	 44.0	 
33 	 103.0	 171.0	 
34 	 195.0	 2.0	 
35 	 201.0	 130.0	 
36 	 43.0	 34.0	 
37 	 56.0	 54.0	 
38 	 162.0	 32.0	 
39 	 142.0	 74.0	 
40 	 92.0	 133.0	 
