1 	 91.0	 46.0	 
2 	 136.0	 94.0	 
3 	 62.0	 174.0	 
4 	 84.0	 38.0	 
5 	 49.0	 141.0	 
6 	 152.0	 208.0	 
7 	 198.0	 180.0	 
8 	 48.0	 153.0	 
9 	 131.0	 211.0	 
10 	 210.0	 107.0	 
11 	 135.0	 109.0	 
12 	 202.0	 101.0	 
13 	 138.0	 80.0	 
14 	 155.0	 107.0	 
15 	 182.0	 159.0	 
16 	 196.0	 136.0	 
17 	 200.0	 111.0	 
18 	 157.0	 42.0	 
19 	 108.0	 191.0	 
20 	 78.0	 152.0	 
21 	 148.0	 29.0	 
22 	 62.0	 15.0	 
23 	 165.0	 193.0	 
24 	 44.0	 167.0	 
25 	 145.0	 45.0	 
26 	 208.0	 75.0	 
27 	 176.0	 90.0	 
28 	 82.0	 209.0	 
29 	 101.0	 170.0	 
30 	 145.0	 37.0	 
31 	 98.0	 118.0	 
32 	 97.0	 140.0	 
33 	 221.0	 74.0	 
34 	 78.0	 29.0	 
35 	 196.0	 172.0	 
36 	 70.0	 21.0	 
37 	 128.0	 92.0	 
38 	 187.0	 2.0	 
39 	 104.0	 151.0	 
40 	 156.0	 29.0	 
