1 	 62.0	 175.0	 
2 	 154.0	 40.0	 
3 	 101.0	 126.0	 
4 	 73.0	 164.0	 
5 	 151.0	 208.0	 
6 	 205.0	 105.0	 
7 	 49.0	 142.0	 
8 	 196.0	 137.0	 
9 	 136.0	 95.0	 
10 	 179.0	 159.0	 
11 	 111.0	 135.0	 
12 	 77.0	 151.0	 
13 	 175.0	 169.0	 
14 	 161.0	 121.0	 
15 	 197.0	 176.0	 
16 	 55.0	 55.0	 
17 	 56.0	 44.0	 
18 	 48.0	 35.0	 
19 	 146.0	 39.0	 
20 	 97.0	 118.0	 
21 	 126.0	 125.0	 
22 	 138.0	 81.0	 
23 	 165.0	 194.0	 
24 	 64.0	 16.0	 
25 	 205.0	 78.0	 
26 	 40.0	 28.0	 
27 	 147.0	 29.0	 
28 	 125.0	 176.0	 
29 	 205.0	 113.0	 
30 	 103.0	 173.0	 
31 	 213.0	 75.0	 
32 	 102.0	 101.0	 
33 	 155.0	 26.0	 
34 	 162.0	 36.0	 
35 	 42.0	 167.0	 
36 	 64.0	 51.0	 
37 	 98.0	 92.0	 
38 	 187.0	 158.0	 
39 	 150.0	 48.0	 
40 	 95.0	 84.0	 
