1 	 49.0	 142.0	 
2 	 205.0	 106.0	 
3 	 136.0	 94.0	 
4 	 197.0	 177.0	 
5 	 150.0	 208.0	 
6 	 62.0	 174.0	 
7 	 196.0	 137.0	 
8 	 158.0	 40.0	 
9 	 183.0	 161.0	 
10 	 63.0	 17.0	 
11 	 112.0	 68.0	 
12 	 150.0	 42.0	 
13 	 149.0	 28.0	 
14 	 138.0	 80.0	 
15 	 77.0	 151.0	 
16 	 159.0	 158.0	 
17 	 170.0	 102.0	 
18 	 138.0	 157.0	 
19 	 119.0	 142.0	 
20 	 183.0	 143.0	 
21 	 179.0	 151.0	 
22 	 166.0	 193.0	 
23 	 162.0	 105.0	 
24 	 42.0	 167.0	 
25 	 126.0	 192.0	 
26 	 157.0	 27.0	 
27 	 104.0	 173.0	 
28 	 204.0	 35.0	 
29 	 85.0	 39.0	 
30 	 203.0	 114.0	 
31 	 175.0	 159.0	 
32 	 203.0	 98.0	 
33 	 90.0	 47.0	 
34 	 143.0	 122.0	 
35 	 92.0	 23.0	 
36 	 198.0	 125.0	 
37 	 221.0	 75.0	 
38 	 244.0	 2.0	 
39 	 128.0	 93.0	 
40 	 203.0	 80.0	 
