1 	 87.0	 200.0	 
2 	 49.0	 142.0	 
3 	 103.0	 102.0	 
4 	 198.0	 180.0	 
5 	 182.0	 170.0	 
6 	 152.0	 209.0	 
7 	 203.0	 101.0	 
8 	 136.0	 95.0	 
9 	 62.0	 176.0	 
10 	 62.0	 16.0	 
11 	 108.0	 110.0	 
12 	 148.0	 28.0	 
13 	 197.0	 138.0	 
14 	 133.0	 204.0	 
15 	 210.0	 109.0	 
16 	 161.0	 101.0	 
17 	 123.0	 162.0	 
18 	 201.0	 111.0	 
19 	 139.0	 65.0	 
20 	 77.0	 151.0	 
21 	 146.0	 40.0	 
22 	 158.0	 41.0	 
23 	 43.0	 168.0	 
24 	 97.0	 86.0	 
25 	 184.0	 158.0	 
26 	 138.0	 81.0	 
27 	 153.0	 101.0	 
28 	 166.0	 193.0	 
29 	 66.0	 158.0	 
30 	 77.0	 51.0	 
31 	 103.0	 170.0	 
32 	 99.0	 94.0	 
33 	 186.0	 2.0	 
34 	 71.0	 15.0	 
35 	 119.0	 145.0	 
36 	 272.0	 27.0	 
37 	 53.0	 50.0	 
38 	 156.0	 27.0	 
39 	 196.0	 172.0	 
40 	 141.0	 129.0	 
