1 	 62.0	 174.0	 
2 	 136.0	 95.0	 
3 	 205.0	 107.0	 
4 	 49.0	 141.0	 
5 	 196.0	 138.0	 
6 	 151.0	 208.0	 
7 	 197.0	 176.0	 
8 	 157.0	 41.0	 
9 	 62.0	 15.0	 
10 	 77.0	 151.0	 
11 	 146.0	 29.0	 
12 	 146.0	 41.0	 
13 	 77.0	 56.0	 
14 	 140.0	 82.0	 
15 	 182.0	 161.0	 
16 	 109.0	 86.0	 
17 	 70.0	 170.0	 
18 	 81.0	 185.0	 
19 	 130.0	 164.0	 
20 	 105.0	 40.0	 
21 	 170.0	 106.0	 
22 	 166.0	 194.0	 
23 	 60.0	 51.0	 
24 	 43.0	 165.0	 
25 	 53.0	 42.0	 
26 	 154.0	 26.0	 
27 	 206.0	 115.0	 
28 	 67.0	 60.0	 
29 	 145.0	 176.0	 
30 	 110.0	 96.0	 
31 	 204.0	 99.0	 
32 	 101.0	 31.0	 
33 	 104.0	 172.0	 
34 	 110.0	 48.0	 
35 	 116.0	 146.0	 
36 	 216.0	 73.0	 
37 	 204.0	 80.0	 
38 	 71.0	 48.0	 
39 	 90.0	 40.0	 
40 	 92.0	 130.0	 
