0.020000	 22.000000 	 18.000000 	 3.000000 	 0.550000 	 0.880000 	 0.676923 
0.040000	 22.000000 	 18.000000 	 3.000000 	 0.550000 	 0.880000 	 0.676923 
0.060000	 22.000000 	 18.000000 	 3.000000 	 0.550000 	 0.880000 	 0.676923 
0.080000	 22.000000 	 18.000000 	 3.000000 	 0.550000 	 0.880000 	 0.676923 
0.100000	 22.000000 	 18.000000 	 3.000000 	 0.550000 	 0.880000 	 0.676923 
0.120000	 22.000000 	 17.000000 	 3.000000 	 0.564103 	 0.880000 	 0.687500 
0.140000	 21.000000 	 14.000000 	 4.000000 	 0.600000 	 0.840000 	 0.700000 
0.160000	 20.000000 	 13.000000 	 5.000000 	 0.606061 	 0.800000 	 0.689655 
0.180000	 20.000000 	 12.000000 	 5.000000 	 0.625000 	 0.800000 	 0.701754 
0.200000	 20.000000 	 10.000000 	 5.000000 	 0.666667 	 0.800000 	 0.727273 
0.220000	 19.000000 	 10.000000 	 6.000000 	 0.655172 	 0.760000 	 0.703704 
0.240000	 18.000000 	 5.000000 	 7.000000 	 0.782609 	 0.720000 	 0.750000 
0.260000	 18.000000 	 5.000000 	 7.000000 	 0.782609 	 0.720000 	 0.750000 
0.280000	 16.000000 	 5.000000 	 9.000000 	 0.761905 	 0.640000 	 0.695652 
0.300000	 15.000000 	 3.000000 	 10.000000 	 0.833333 	 0.600000 	 0.697674 
0.320000	 14.000000 	 3.000000 	 11.000000 	 0.823529 	 0.560000 	 0.666667 
0.340000	 14.000000 	 2.000000 	 11.000000 	 0.875000 	 0.560000 	 0.682927 
0.360000	 14.000000 	 1.000000 	 11.000000 	 0.933333 	 0.560000 	 0.700000 
0.380000	 13.000000 	 1.000000 	 12.000000 	 0.928571 	 0.520000 	 0.666667 
0.400000	 13.000000 	 0.000000 	 12.000000 	 1.000000 	 0.520000 	 0.684211 
0.420000	 12.000000 	 0.000000 	 13.000000 	 1.000000 	 0.480000 	 0.648649 
0.440000	 9.000000 	 0.000000 	 16.000000 	 1.000000 	 0.360000 	 0.529412 
0.460000	 8.000000 	 0.000000 	 17.000000 	 1.000000 	 0.320000 	 0.484848 
0.480000	 7.000000 	 0.000000 	 18.000000 	 1.000000 	 0.280000 	 0.437500 
0.500000	 7.000000 	 0.000000 	 18.000000 	 1.000000 	 0.280000 	 0.437500 
0.520000	 4.000000 	 0.000000 	 21.000000 	 1.000000 	 0.160000 	 0.275862 
0.540000	 3.000000 	 0.000000 	 22.000000 	 1.000000 	 0.120000 	 0.214286 
0.560000	 3.000000 	 0.000000 	 22.000000 	 1.000000 	 0.120000 	 0.214286 
0.580000	 1.000000 	 0.000000 	 24.000000 	 1.000000 	 0.040000 	 0.076923 
0.600000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.620000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.640000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.660000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.680000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.700000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.720000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.740000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.760000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.780000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.800000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.820000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.840000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.860000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.880000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.900000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.920000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.940000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.960000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.980000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
1.000000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
