0.020000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.040000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.060000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.080000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.100000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.120000	 22.000000 	 18.000000 	 2.000000 	 0.550000 	 0.916667 	 0.687500 
0.140000	 22.000000 	 13.000000 	 2.000000 	 0.628571 	 0.916667 	 0.745763 
0.160000	 22.000000 	 10.000000 	 2.000000 	 0.687500 	 0.916667 	 0.785714 
0.180000	 22.000000 	 8.000000 	 2.000000 	 0.733333 	 0.916667 	 0.814815 
0.200000	 22.000000 	 7.000000 	 2.000000 	 0.758621 	 0.916667 	 0.830189 
0.220000	 21.000000 	 5.000000 	 3.000000 	 0.807692 	 0.875000 	 0.840000 
0.240000	 20.000000 	 5.000000 	 4.000000 	 0.800000 	 0.833333 	 0.816327 
0.260000	 19.000000 	 3.000000 	 5.000000 	 0.863636 	 0.791667 	 0.826087 
0.280000	 18.000000 	 3.000000 	 6.000000 	 0.857143 	 0.750000 	 0.800000 
0.300000	 16.000000 	 3.000000 	 8.000000 	 0.842105 	 0.666667 	 0.744186 
0.320000	 16.000000 	 3.000000 	 8.000000 	 0.842105 	 0.666667 	 0.744186 
0.340000	 14.000000 	 3.000000 	 10.000000 	 0.823529 	 0.583333 	 0.682927 
0.360000	 14.000000 	 3.000000 	 10.000000 	 0.823529 	 0.583333 	 0.682927 
0.380000	 14.000000 	 3.000000 	 10.000000 	 0.823529 	 0.583333 	 0.682927 
0.400000	 11.000000 	 2.000000 	 13.000000 	 0.846154 	 0.458333 	 0.594595 
0.420000	 10.000000 	 2.000000 	 14.000000 	 0.833333 	 0.416667 	 0.555556 
0.440000	 8.000000 	 2.000000 	 16.000000 	 0.800000 	 0.333333 	 0.470588 
0.460000	 7.000000 	 1.000000 	 17.000000 	 0.875000 	 0.291667 	 0.437500 
0.480000	 7.000000 	 1.000000 	 17.000000 	 0.875000 	 0.291667 	 0.437500 
0.500000	 5.000000 	 1.000000 	 19.000000 	 0.833333 	 0.208333 	 0.333333 
0.520000	 5.000000 	 0.000000 	 19.000000 	 1.000000 	 0.208333 	 0.344828 
0.540000	 5.000000 	 0.000000 	 19.000000 	 1.000000 	 0.208333 	 0.344828 
0.560000	 5.000000 	 0.000000 	 19.000000 	 1.000000 	 0.208333 	 0.344828 
0.580000	 4.000000 	 0.000000 	 20.000000 	 1.000000 	 0.166667 	 0.285714 
0.600000	 2.000000 	 0.000000 	 22.000000 	 1.000000 	 0.083333 	 0.153846 
0.620000	 1.000000 	 0.000000 	 23.000000 	 1.000000 	 0.041667 	 0.080000 
0.640000	 1.000000 	 0.000000 	 23.000000 	 1.000000 	 0.041667 	 0.080000 
0.660000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.680000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.700000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.720000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.740000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.760000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.780000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.800000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.820000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.840000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.860000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.880000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.900000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.920000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.940000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.960000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.980000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
1.000000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
