1 	 391.0	 203.0	 
2 	 330.0	 96.0	 
3 	 383.0	 111.0	 
4 	 260.0	 151.0	 
5 	 378.0	 137.0	 
6 	 355.0	 175.0	 
7 	 362.0	 141.0	 
8 	 318.0	 167.0	 
9 	 344.0	 245.0	 
10 	 377.0	 190.0	 
11 	 355.0	 154.0	 
12 	 388.0	 234.0	 
13 	 360.0	 185.0	 
14 	 371.0	 163.0	 
15 	 321.0	 203.0	 
16 	 335.0	 162.0	 
17 	 299.0	 192.0	 
18 	 377.0	 63.0	 
19 	 301.0	 172.0	 
20 	 335.0	 226.0	 
21 	 323.0	 146.0	 
22 	 291.0	 183.0	 
23 	 445.0	 309.0	 
24 	 327.0	 216.0	 
25 	 385.0	 216.0	 
26 	 219.0	 143.0	 
27 	 344.0	 102.0	 
28 	 386.0	 279.0	 
29 	 308.0	 201.0	 
30 	 368.0	 49.0	 
31 	 352.0	 2.0	 
