1 	 364.0	 188.0	 
2 	 392.0	 203.0	 
3 	 387.0	 233.0	 
4 	 377.0	 65.0	 
5 	 384.0	 113.0	 
6 	 356.0	 265.0	 
7 	 317.0	 168.0	 
8 	 328.0	 147.0	 
9 	 222.0	 148.0	 
10 	 332.0	 163.0	 
11 	 358.0	 150.0	 
12 	 372.0	 162.0	 
13 	 387.0	 280.0	 
14 	 358.0	 177.0	 
15 	 260.0	 151.0	 
16 	 328.0	 97.0	 
17 	 416.0	 253.0	 
18 	 321.0	 203.0	 
19 	 411.0	 316.0	 
20 	 375.0	 114.0	 
21 	 386.0	 398.0	 
22 	 329.0	 220.0	 
23 	 419.0	 312.0	 
24 	 401.0	 241.0	 
25 	 381.0	 137.0	 
