1 	 383.0	 112.0	 
2 	 391.0	 205.0	 
3 	 372.0	 163.0	 
4 	 261.0	 154.0	 
5 	 364.0	 186.0	 
6 	 374.0	 147.0	 
7 	 388.0	 235.0	 
8 	 353.0	 261.0	 
9 	 317.0	 167.0	 
10 	 324.0	 151.0	 
11 	 359.0	 116.0	 
12 	 387.0	 279.0	 
13 	 218.0	 146.0	 
14 	 436.0	 282.0	 
15 	 357.0	 175.0	 
16 	 356.0	 153.0	 
17 	 393.0	 227.0	 
18 	 321.0	 204.0	 
19 	 378.0	 136.0	 
20 	 431.0	 273.0	 
21 	 329.0	 97.0	 
22 	 334.0	 163.0	 
23 	 361.0	 96.0	 
24 	 292.0	 185.0	 
25 	 371.0	 52.0	 
26 	 300.0	 186.0	 
27 	 388.0	 271.0	 
28 	 241.0	 114.0	 
29 	 378.0	 63.0	 
30 	 428.0	 286.0	 
31 	 361.0	 106.0	 
32 	 395.0	 282.0	 
33 	 383.0	 210.0	 
34 	 423.0	 278.0	 
