1 	 373.0	 162.0	 
2 	 363.0	 184.0	 
3 	 392.0	 203.0	 
4 	 316.0	 168.0	 
5 	 376.0	 135.0	 
6 	 325.0	 152.0	 
7 	 330.0	 96.0	 
8 	 357.0	 265.0	 
9 	 219.0	 146.0	 
10 	 358.0	 175.0	 
11 	 387.0	 233.0	 
12 	 382.0	 114.0	 
13 	 263.0	 151.0	 
14 	 391.0	 284.0	 
15 	 369.0	 87.0	 
16 	 321.0	 203.0	 
17 	 357.0	 153.0	 
18 	 380.0	 105.0	 
19 	 402.0	 243.0	 
20 	 370.0	 49.0	 
21 	 334.0	 162.0	 
22 	 384.0	 394.0	 
23 	 377.0	 62.0	 
24 	 389.0	 276.0	 
25 	 374.0	 114.0	 
26 	 375.0	 143.0	 
