1 	 326.0	 97.0	 
2 	 361.0	 188.0	 
3 	 392.0	 201.0	 
4 	 378.0	 62.0	 
5 	 380.0	 114.0	 
6 	 354.0	 176.0	 
7 	 399.0	 224.0	 
8 	 321.0	 146.0	 
9 	 276.0	 130.0	 
10 	 350.0	 262.0	 
11 	 437.0	 285.0	 
12 	 372.0	 163.0	 
13 	 318.0	 205.0	 
14 	 259.0	 154.0	 
15 	 432.0	 272.0	 
16 	 315.0	 168.0	 
17 	 355.0	 151.0	 
18 	 330.0	 164.0	 
19 	 378.0	 135.0	 
20 	 209.0	 153.0	 
21 	 341.0	 103.0	 
22 	 370.0	 49.0	 
23 	 214.0	 145.0	 
24 	 327.0	 219.0	 
25 	 387.0	 269.0	 
26 	 431.0	 293.0	 
27 	 296.0	 187.0	 
28 	 395.0	 107.0	 
29 	 377.0	 76.0	 
30 	 386.0	 238.0	 
31 	 338.0	 162.0	 
32 	 382.0	 207.0	 
33 	 378.0	 97.0	 
34 	 377.0	 182.0	 
35 	 391.0	 230.0	 
36 	 423.0	 291.0	 
37 	 371.0	 155.0	 
