1 	 316.0	 167.0	 
2 	 391.0	 204.0	 
3 	 361.0	 185.0	 
4 	 372.0	 161.0	 
5 	 260.0	 152.0	 
6 	 333.0	 97.0	 
7 	 449.0	 312.0	 
8 	 384.0	 113.0	 
9 	 355.0	 176.0	 
10 	 319.0	 203.0	 
11 	 444.0	 298.0	 
12 	 325.0	 221.0	 
13 	 323.0	 148.0	 
14 	 355.0	 151.0	 
15 	 393.0	 230.0	 
16 	 334.0	 162.0	 
17 	 353.0	 262.0	 
18 	 268.0	 164.0	 
19 	 223.0	 149.0	 
20 	 388.0	 280.0	 
21 	 335.0	 89.0	 
22 	 385.0	 235.0	 
23 	 311.0	 198.0	 
24 	 441.0	 318.0	 
25 	 389.0	 272.0	 
26 	 380.0	 136.0	 
27 	 326.0	 181.0	 
28 	 436.0	 298.0	 
29 	 302.0	 189.0	 
30 	 376.0	 115.0	 
31 	 432.0	 314.0	 
